no;i;t;y;x;z;e;outlier
7229;i_0723;t_09;-8.216819056;-1.123405481;0.486987784;-6.694694321;TRUE
7230;i_0723;t_10;-0.086726517;0.199538645;-0.838185848;0.245664364;FALSE
7231;i_0724;t_01;0.311364519;0.25084139;1.787883451;-0.000562951;FALSE
7232;i_0724;t_02;-1.263605629;-2.045014593;0.477838698;0.297645837;FALSE
7233;i_0724;t_03;1.706486502;0.714345472;0.284871433;0.068172898;FALSE
7234;i_0724;t_04;-0.129876735;0.261636378;-0.212621689;-0.568724597;FALSE
7235;i_0724;t_05;2.05032066;0.919232416;1.414760579;0.216165371;FALSE
7236;i_0724;t_06;-9.809625647;-0.111085125;1.242016877;-10.26338179;TRUE
7237;i_0724;t_07;-0.524662174;-0.591280704;0.483765055;-0.027803328;FALSE
7238;i_0724;t_08;1.051838142;0.121792668;-0.395308839;0.303916448;FALSE
7239;i_0724;t_09;3.171524726;-1.002045681;0.298171418;3.746491176;TRUE
7240;i_0724;t_10;0.541901046;1.179141404;-0.659678156;-0.931109316;FALSE
7241;i_0725;t_01;-1.66820576;-1.32472765;-1.445192542;0.339415376;FALSE
7242;i_0725;t_02;-0.466580386;0.244986977;-0.804038382;-0.451350924;FALSE
7243;i_0725;t_03;1.065419254;0.393352742;2.167376126;0.492077947;FALSE
7244;i_0725;t_04;0.04276448;-0.360799227;0.353966488;0.97033179;FALSE
7245;i_0725;t_05;0.859357376;0.301534912;1.050712829;0.386879158;FALSE
7246;i_0725;t_06;-0.305271215;-0.779709946;-0.47096941;0.653577029;FALSE
7247;i_0725;t_07;0.783267409;1.646835444;0.371663949;-0.214010326;FALSE
7248;i_0725;t_08;0.912173845;1.22046744;1.450632085;-0.190443054;FALSE
7249;i_0725;t_09;0.227215521;-0.533246553;-1.130450527;1.077362408;FALSE
7250;i_0725;t_10;1.108480422;1.262989293;0.054482616;0.295601736;FALSE
7251;i_0726;t_01;-0.874231406;0.178576171;0.876010074;-0.231154042;FALSE
7252;i_0726;t_02;-2.056487589;-2.499099822;-0.895471054;0.841588721;FALSE
7253;i_0726;t_03;0.54321983;0.725648479;1.409951493;-0.223657165;FALSE
7254;i_0726;t_04;-0.001383991;0.370497438;0.19019511;0.333646703;FALSE
7255;i_0726;t_05;-0.297574144;-1.140827377;0.280405077;0.811069975;FALSE
7256;i_0726;t_06;-0.156666568;-0.230037158;-1.623329614;0.391268936;FALSE
7257;i_0726;t_07;1.220439882;1.308356408;-0.676548106;0.700401232;FALSE
7258;i_0726;t_08;0.544129067;-0.075555436;0.144416459;0.876295092;FALSE
7259;i_0726;t_09;0.126113023;0.738430066;-0.999897007;-0.156656659;FALSE
7260;i_0726;t_10;0.300627613;0.668042623;0.568210748;0.221455647;FALSE
7261;i_0727;t_01;-5.660467745;-1.030837179;0.92468955;-4.600256071;TRUE
7262;i_0727;t_02;-1.117366698;0.35770443;-1.569001702;-1.868373681;TRUE
7263;i_0727;t_03;1.961952022;0.493775753;-0.31964821;0.634668713;FALSE
7264;i_0727;t_04;0.634786231;0.446292155;-0.247865142;0.101743168;FALSE
7265;i_0727;t_05;-1.011256297;-1.41776883;0.59276919;-0.417949765;FALSE
7266;i_0727;t_06;0.581321686;-0.347135865;-0.223758611;0.454076857;FALSE
7267;i_0727;t_07;2.124825241;-2.30529298;0.291473797;4.426156939;TRUE
7268;i_0727;t_08;1.307026657;0.592916013;-1.175056912;0.178442193;FALSE
7269;i_0727;t_09;0.632949509;0.382516544;1.191951672;-0.086185691;FALSE
7270;i_0727;t_10;1.931871932;1.059942101;-1.021425279;0.668521448;FALSE
7271;i_0728;t_01;-1.386740858;0.018636239;0.021062093;-0.823628071;FALSE
7272;i_0728;t_02;-1.117640806;-0.097971963;-0.537218414;-0.860596865;FALSE
7273;i_0728;t_03;0.534088785;-0.234486246;-0.332055977;0.487442006;FALSE
7274;i_0728;t_04;-1.089502629;-1.028643503;-0.468756924;0.404764496;FALSE
7275;i_0728;t_05;0.421194875;-0.309995098;0.286733964;0.459102207;FALSE
7276;i_0728;t_06;-1.836122713;-1.094082976;-0.017080252;-0.6640459;FALSE
7277;i_0728;t_07;2.075804047;2.555247866;-0.015329723;0.06896943;FALSE
7278;i_0728;t_08;0.034237677;-0.062414683;-0.756105689;0.11335844;FALSE
7279;i_0728;t_09;2.867521299;-0.625995016;-0.288400524;3.70927219;TRUE
7280;i_0728;t_10;-0.583569069;0.040404316;-1.47110508;-0.275007238;FALSE
7281;i_0729;t_01;2.749913209;1.967088986;1.789800704;0.660516503;FALSE
7282;i_0729;t_02;0.833327665;0.856995465;-0.662626219;-0.568652567;FALSE
7283;i_0729;t_03;5.170184996;3.128794236;-0.290495243;1.056200989;FALSE
7284;i_0729;t_04;-0.306944052;-1.144446586;-0.098266233;0.59906941;FALSE
7285;i_0729;t_05;0.541876662;0.34749949;-0.362153422;-0.78176734;FALSE
7286;i_0729;t_06;-7.277744842;-0.329827516;1.661867922;-7.573980234;TRUE
7287;i_0729;t_07;0.980613295;0.230008736;1.286744174;0.594961062;FALSE
7288;i_0729;t_08;2.038731184;0.525724097;-1.471874905;0.825656422;FALSE
7289;i_0729;t_09;-4.098810888;0.672907236;-0.446482836;-5.260018994;TRUE
7290;i_0729;t_10;-0.433431179;-0.540058629;0.150197523;-0.248463148;FALSE
7291;i_0730;t_01;-0.323733939;-0.643143508;0.535325044;0.098321022;FALSE
7292;i_0730;t_02;0.349894493;-0.32199757;0.138030102;0.028126468;FALSE
7293;i_0730;t_03;-2.845211597;0.155812521;1.114256992;-4.084994716;TRUE
7294;i_0730;t_04;-3.042080507;-0.217709038;0.655916698;-3.161585419;TRUE
7295;i_0730;t_05;3.34654692;3.013449903;1.007993963;-0.741828323;FALSE
7296;i_0730;t_06;1.047632915;0.871601611;0.241370255;-0.548812432;FALSE
7297;i_0730;t_07;-0.185114768;-1.060853123;1.489712276;0.621314031;FALSE
7298;i_0730;t_08;-0.870176916;-2.031039827;-0.072747783;0.374731417;FALSE
7299;i_0730;t_09;2.27812482;1.691276736;-0.011367288;-0.000233615;FALSE
7300;i_0730;t_10;-0.948318147;-0.503426289;-0.38782704;-0.898763284;FALSE
7301;i_0731;t_01;2.117698495;1.633561178;-0.675893603;0.701850058;FALSE
7302;i_0731;t_02;0.161696456;-0.501742905;1.128594817;0.458475056;FALSE
7303;i_0731;t_03;0.360142702;-0.595441251;-0.823958738;0.310414644;FALSE
7304;i_0731;t_04;0.183916766;0.076038841;-0.238612305;0.209465263;FALSE
7305;i_0731;t_05;-0.038511595;0.042001904;-0.06105055;-0.71663755;FALSE
7306;i_0731;t_06;-0.505618069;-1.467491993;0.340646065;0.675831477;FALSE
7307;i_0731;t_07;0.28753691;0.190908054;-0.892129259;0.281005821;FALSE
7308;i_0731;t_08;0.637626054;0.463325834;1.119307232;-0.173029984;FALSE
7309;i_0731;t_09;0.401629147;0.531768551;-0.056817565;-0.278419814;FALSE
7310;i_0731;t_10;0.404608491;0.124302756;0.710668072;0.265235598;FALSE
7311;i_0732;t_01;-1.730705757;-1.075542628;-1.205571514;-0.021816221;FALSE
7312;i_0732;t_02;0.752735029;0.96880446;-0.396989121;-0.00539957;FALSE
7313;i_0732;t_03;-0.217190794;-0.523934258;0.68630611;0.077208322;FALSE
7314;i_0732;t_04;0.684375712;-1.277770513;0.938246992;2.479367731;TRUE
7315;i_0732;t_05;-1.537257828;-0.846998923;-0.197021009;-0.910748789;FALSE
7316;i_0732;t_06;-1.114735415;-0.838700589;0.079642459;-0.146443106;FALSE
7317;i_0732;t_07;0.49124339;0.736728102;1.081121221;0.35452642;FALSE
7318;i_0732;t_08;1.410129141;2.296111331;0.332829722;-0.817678226;FALSE
7319;i_0732;t_09;0.493644468;0.491185812;-0.116950612;0.269812414;FALSE
7320;i_0732;t_10;-1.663635041;-0.015966178;1.801386215;-1.247104833;FALSE
7321;i_0733;t_01;-0.516780643;0.436323314;0.533067377;-0.704102459;FALSE
7322;i_0733;t_02;0.054547384;-0.843645532;0.655567253;0.724517367;FALSE
7323;i_0733;t_03;-0.458367188;-0.500282236;-0.480632728;-0.571965505;FALSE
7324;i_0733;t_04;6.575700759;0.349882882;0.047993189;6.35869397;TRUE
7325;i_0733;t_05;-0.759099343;-0.616550357;-1.064755626;-0.747384281;FALSE
7326;i_0733;t_06;-0.837038493;-0.509820749;1.022572331;-0.581971435;FALSE
7327;i_0733;t_07;-1.526233266;-1.023893601;-0.847865612;-0.286673944;FALSE
7328;i_0733;t_08;1.540381934;0.756288989;-0.582293064;0.468051497;FALSE
7329;i_0733;t_09;1.274691969;0.901174018;1.805031887;0.256526298;FALSE
7330;i_0733;t_10;0.956653309;1.029630335;-1.174218879;-0.056758406;FALSE
7331;i_0734;t_01;-0.078751251;0.65915607;0.596612476;0.098308325;FALSE
7332;i_0734;t_02;0.331288049;1.127320955;0.285789262;-0.382494306;FALSE
7333;i_0734;t_03;1.824806649;2.271637151;-1.999025387;-0.473496907;FALSE
7334;i_0734;t_04;-0.31142504;-0.140230136;0.117755664;0.548895338;FALSE
7335;i_0734;t_05;-0.3772006;-0.268163609;-0.187867413;-0.126658137;FALSE
7336;i_0734;t_06;-1.040825063;-0.631889333;-0.27197048;-0.076475273;FALSE
7337;i_0734;t_07;1.375492063;2.123466653;0.075393055;0.054905279;FALSE
7338;i_0734;t_08;0.125695695;0.350151622;-0.630701267;0.046716774;FALSE
7339;i_0734;t_09;-1.933067112;-1.250187671;0.305082497;-0.212656945;FALSE
7340;i_0734;t_10;0.45424527;0.236998955;-0.537469689;0.820679083;FALSE
7341;i_0735;t_01;-0.470773688;-0.317380356;0.026592772;-0.298726532;FALSE
7342;i_0735;t_02;-0.509846133;0.187464594;0.100283488;-1.265320974;FALSE
7343;i_0735;t_03;-1.111544028;-0.653718815;0.679119962;-1.466040464;FALSE
7344;i_0735;t_04;-1.113133522;-0.124400757;-0.753002559;-1.250191368;FALSE
7345;i_0735;t_05;2.121614845;0.990153902;-1.853318624;0.132290951;FALSE
7346;i_0735;t_06;-0.789189401;-1.402419348;-2.844465538;-0.035858441;FALSE
7347;i_0735;t_07;-0.511037595;-1.363754412;-0.637926909;0.67404784;FALSE
7348;i_0735;t_08;1.381084038;-0.176122007;0.105877468;0.846829899;FALSE
7349;i_0735;t_09;-0.659318242;-1.201765529;-0.468956645;0.031120937;FALSE
7350;i_0735;t_10;1.452552049;-0.03123538;-0.616414592;1.105671351;FALSE
7351;i_0736;t_01;2.42651876;2.250163336;-2.027184952;0.522968137;FALSE
7352;i_0736;t_02;-0.891550018;-0.41679327;-1.673389242;-0.550821082;FALSE
7353;i_0736;t_03;-1.759916343;-0.506098106;-0.726556544;-1.770087575;FALSE
7354;i_0736;t_04;-2.04219333;-2.622076842;-1.172491173;0.810370821;FALSE
7355;i_0736;t_05;1.096010765;0.402401484;-1.663654829;0.186385202;FALSE
7356;i_0736;t_06;-0.807657301;-1.5878962;-0.723321278;0.623096424;FALSE
7357;i_0736;t_07;0.289077746;-0.063719315;1.467422949;0.666073996;FALSE
7358;i_0736;t_08;8.547048274;0.292893313;0.245997016;8.035724728;TRUE
7359;i_0736;t_09;-2.907132392;-1.938507024;-0.498043112;-0.988005806;FALSE
7360;i_0736;t_10;2.549006632;1.828396224;-1.430650453;0.834440243;FALSE
7361;i_0737;t_01;-1.84911843;-1.044535303;-0.167072734;-0.275339957;FALSE
7362;i_0737;t_02;0.718254876;0.872854844;0.133447799;-0.048033846;FALSE
7363;i_0737;t_03;-0.932860111;-0.755692721;-1.660237129;-0.510806271;FALSE
7364;i_0737;t_04;-2.214119231;-1.425208039;0.432928916;-0.375793426;FALSE
7365;i_0737;t_05;-1.560170585;-0.928104105;-1.223470556;-0.956660103;FALSE
7366;i_0737;t_06;-0.377213072;-0.012520464;1.040741485;-0.339204627;FALSE
7367;i_0737;t_07;-0.505238388;-0.244792541;1.640881078;0.235461545;FALSE
7368;i_0737;t_08;0.267727192;0.181299204;1.279304454;0.050628213;FALSE
7369;i_0737;t_09;0.633339049;0.937903003;-1.126699642;-0.141313935;FALSE
7370;i_0737;t_10;-1.184589395;-1.152504882;0.247783384;0.264375779;FALSE
7371;i_0738;t_01;-1.243228296;-1.611681205;1.125117508;0.577616498;FALSE
7372;i_0738;t_02;-0.030558937;-0.483685585;0.896964496;0.23961319;FALSE
7373;i_0738;t_03;-1.239580786;-1.588248949;-1.285008382;-0.305050298;FALSE
7374;i_0738;t_04;-0.868651743;-0.284829189;-1.666092685;-0.490784369;FALSE
7375;i_0738;t_05;0.424378092;0.352779242;-1.400633109;-0.573074353;FALSE
7376;i_0738;t_06;0.481545505;-0.75863222;-0.249127368;0.945586125;FALSE
7377;i_0738;t_07;-8.503359458;-0.727431589;-1.188169121;-7.600100057;TRUE
7378;i_0738;t_08;-2.028202219;-2.167685336;0.092074255;-0.21639624;FALSE
7379;i_0738;t_09;0.28006123;-0.005758447;1.165149852;0.128990115;FALSE
7380;i_0738;t_10;-0.230781673;-0.478559048;-1.071724793;0.224158086;FALSE
7381;i_0739;t_01;1.399866627;0.655115394;-1.53929267;1.265530737;FALSE
7382;i_0739;t_02;-0.388242779;0.171534533;1.670145471;-0.461674856;FALSE
7383;i_0739;t_03;1.073980997;1.517913986;-1.379689215;-0.786035536;FALSE
7384;i_0739;t_04;-2.865490204;-2.130916436;-0.735500851;-0.329919668;FALSE
7385;i_0739;t_05;0.920400624;0.839295855;0.517009663;-0.25195252;FALSE
7386;i_0739;t_06;0.039481554;-0.448475317;-0.487233935;0.504981186;FALSE
7387;i_0739;t_07;-1.174818093;-1.154230457;-1.493757652;0.466856091;FALSE
7388;i_0739;t_08;-0.895002954;-0.593377548;0.699296147;-0.345888848;FALSE
7389;i_0739;t_09;3.013147483;-0.205260015;0.141963561;3.37319385;TRUE
7390;i_0739;t_10;-0.620827271;-0.761572765;0.216224477;0.428742119;FALSE
7391;i_0740;t_01;0.809465437;0.393066198;-0.224514106;0.5104832;FALSE
7392;i_0740;t_02;1.619889256;-1.811973532;-1.227983325;3.103269702;TRUE
7393;i_0740;t_03;0.568808967;0.018880788;-0.192859682;-0.218869911;FALSE
7394;i_0740;t_04;0.145920531;0.30971607;-1.282892606;-0.185836981;FALSE
7395;i_0740;t_05;3.440358266;2.138756783;0.972364405;0.541848652;FALSE
7396;i_0740;t_06;1.122966951;0.865089392;-2.199994939;-0.151793668;FALSE
7397;i_0740;t_07;-0.93748729;-1.594390732;1.757784578;0.717651626;FALSE
7398;i_0740;t_08;-0.858439006;-1.303188656;-0.040750716;-0.026209335;FALSE
7399;i_0740;t_09;0.539241914;-0.231318547;1.38680793;0.498651271;FALSE
7400;i_0740;t_10;0.982711087;0.372779969;-0.381107627;0.471232202;FALSE
7401;i_0741;t_01;-1.280594268;0.862902252;-0.379631244;-0.972879471;FALSE
7402;i_0741;t_02;-0.094603775;0.841424981;-0.086260554;-0.188088754;FALSE
7403;i_0741;t_03;6.821137381;-0.208723786;0.860256382;7.337596165;TRUE
7404;i_0741;t_04;0.205429704;1.867149913;0.782149437;-0.607228563;FALSE
7405;i_0741;t_05;-0.55693749;-0.880613696;-0.984167624;0.640456463;FALSE
7406;i_0741;t_06;0.343484641;0.036865472;0.04860889;0.97348103;FALSE
7407;i_0741;t_07;-1.156133944;-0.143108442;1.15418544;0.124255771;FALSE
7408;i_0741;t_08;-1.470925177;-1.005030529;-0.251469087;0.139679455;FALSE
7409;i_0741;t_09;-0.602314577;-0.266267973;1.425951696;0.468577295;FALSE
7410;i_0741;t_10;0.047465239;1.042511188;-0.435061955;-0.057211779;FALSE
7411;i_0742;t_01;0.453992912;0.902074906;0.070353184;0.203304286;FALSE
7412;i_0742;t_02;-1.214242043;-1.293635984;0.317437496;0.308103174;FALSE
7413;i_0742;t_03;0.400423726;0.252894791;-1.047211766;-0.063966836;FALSE
7414;i_0742;t_04;-0.361487292;0.44933156;1.053435355;-0.275557976;FALSE
7415;i_0742;t_05;1.121603549;1.274772548;0.011564359;-0.355619511;FALSE
7416;i_0742;t_06;-1.145970935;-0.728329015;0.891746919;-0.270010828;FALSE
7417;i_0742;t_07;-11.62080747;0.37476137;0.009206925;-11.37751834;TRUE
7418;i_0742;t_08;-0.606082681;0.022048726;1.294160166;-0.541788073;FALSE
7419;i_0742;t_09;-1.517572999;-1.450653174;0.310958492;0.218473304;FALSE
7420;i_0742;t_10;-2.708291965;-0.264064489;-0.643271385;-2.025624075;TRUE
7421;i_0743;t_01;-7.546300805;-0.058554713;-0.211271078;-7.341291771;TRUE
7422;i_0743;t_02;0.028706721;0.327871675;0.440515548;-0.57538768;FALSE
7423;i_0743;t_03;3.082147189;2.122760133;-2.134357184;0.242959326;FALSE
7424;i_0743;t_04;-0.534358479;1.32312111;0.907758417;-1.827150672;FALSE
7425;i_0743;t_05;1.301951503;0.871316526;1.359182624;-0.276747495;FALSE
7426;i_0743;t_06;0.035006289;-0.488397289;0.422848929;0.16610271;FALSE
7427;i_0743;t_07;4.221227641;-0.187600082;2.198787161;4.521946267;TRUE
7428;i_0743;t_08;0.709910834;-0.058800513;0.396199015;0.350122722;FALSE
7429;i_0743;t_09;0.59520417;0.401579842;2.407734379;-0.025914501;FALSE
7430;i_0743;t_10;-1.148876624;-1.081802889;0.026697725;-0.153402293;FALSE
7431;i_0744;t_01;-2.387345699;0.461335758;-1.079904741;-1.610123826;FALSE
7432;i_0744;t_02;-2.020465581;-1.040869718;0.445357344;-0.16371528;FALSE
7433;i_0744;t_03;2.530358454;2.291235376;-0.012990142;0.614798657;FALSE
7434;i_0744;t_04;-1.89684564;-0.209645638;-0.808855523;-0.564767775;FALSE
7435;i_0744;t_05;-0.852952533;-0.446889462;1.046477935;-0.021342233;FALSE
7436;i_0744;t_06;-0.420810238;0.055542672;-0.603724419;0.258449532;FALSE
7437;i_0744;t_07;-2.335840438;-1.061464985;-1.522517075;-0.069153599;FALSE
7438;i_0744;t_08;-2.038825058;-0.021109122;-1.489409286;-1.344201252;FALSE
7439;i_0744;t_09;-2.501539876;-0.85618199;0.500650832;-0.772793407;FALSE
7440;i_0744;t_10;-3.315358749;-0.909051334;0.519666209;-1.400532663;TRUE
7441;i_0745;t_01;-0.63431352;-0.098805127;2.955458632;0.5852452;FALSE
7442;i_0745;t_02;-0.429594619;0.267896332;1.515253852;0.000585595;FALSE
7443;i_0745;t_03;-7.272048735;-0.063733495;-0.136124941;-6.950443698;TRUE
7444;i_0745;t_04;-3.064184285;-1.216342406;1.085569449;-0.843213691;FALSE
7445;i_0745;t_05;-2.872552509;-0.76837156;0.282946049;-1.837264149;FALSE
7446;i_0745;t_06;-1.415274534;-0.56934955;-0.00728693;-0.22892658;FALSE
7447;i_0745;t_07;0.157722261;0.85528499;-1.351094915;0.389855086;FALSE
7448;i_0745;t_08;-2.010006902;-0.314512782;0.292301593;-1.139783473;FALSE
7449;i_0745;t_09;-0.459221115;0.238080594;0.540925055;0.057458733;FALSE
7450;i_0745;t_10;-1.657735404;-0.534310519;0.079225021;-0.23545417;FALSE
7451;i_0746;t_01;-0.094717476;1.09020385;1.6408051;-0.740177091;FALSE
7452;i_0746;t_02;-0.875942676;-1.06112185;0.966212549;0.207246362;FALSE
7453;i_0746;t_03;2.604191062;0.999853932;1.135504375;1.186199314;FALSE
7454;i_0746;t_04;0.037705501;0.304038826;0.22412233;0.062285507;FALSE
7455;i_0746;t_05;-10.38312238;-0.308823623;0.276978083;-10.48339131;TRUE
7456;i_0746;t_06;0.928034852;0.231958361;-2.271844188;0.637065537;FALSE
7457;i_0746;t_07;2.070647293;0.468432345;0.539279932;2.013623406;TRUE
7458;i_0746;t_08;1.141797266;0.029842399;-0.294960872;0.991656157;FALSE
7459;i_0746;t_09;1.645505044;-1.092499428;0.296585288;2.816755557;TRUE
7460;i_0746;t_10;-0.795240868;-0.926200057;0.0208355;0.342920545;FALSE
7461;i_0747;t_01;-0.44486694;-0.586798551;0.407588706;0.487243077;TRUE
7462;i_0747;t_02;-0.089317404;-1.225778378;-0.674775729;1.059095392;FALSE
7463;i_0747;t_03;0.193935408;0.048389484;0.666060664;-0.372024662;FALSE
7464;i_0747;t_04;-0.865601975;-1.196802189;0.129032823;0.560386276;FALSE
7465;i_0747;t_05;-2.044639645;-0.894680967;-0.94238021;-1.658484005;FALSE
7466;i_0747;t_06;-1.375463442;-1.23914015;0.416452694;-0.294767015;FALSE
7467;i_0747;t_07;4.181624651;0.388235793;1.078913955;4.105364546;TRUE
7468;i_0747;t_08;-0.65082544;-0.564944185;-0.737454734;-0.305612736;FALSE
7469;i_0747;t_09;-0.766775998;-0.032403362;1.932011809;-0.755054322;FALSE
7470;i_0747;t_10;-0.007232486;-0.034640241;0.129939519;0.139936342;FALSE
7471;i_0748;t_01;-0.031619871;-0.059448871;-0.377178153;0.273442576;FALSE
7472;i_0748;t_02;-1.047916923;-0.827557032;-0.098874542;-0.397423362;FALSE
7473;i_0748;t_03;-3.998307161;1.200875881;-1.143124204;-5.816451518;TRUE
7474;i_0748;t_04;-0.769583732;-0.964264151;0.626947446;0.324168591;FALSE
7475;i_0748;t_05;0.238682489;-0.431631863;-1.702543049;0.062091136;FALSE
7476;i_0748;t_06;-0.295892378;-0.933622844;-1.153303026;0.379588853;FALSE
7477;i_0748;t_07;-9.116768243;-1.184127965;-0.602945841;-7.720362479;TRUE
7478;i_0748;t_08;-0.881212936;-0.47628372;-0.466319853;-0.724358586;FALSE
7479;i_0748;t_09;-0.808758984;0.039687194;0.000458818;-0.968825753;FALSE
7480;i_0748;t_10;-2.892909519;-2.321389711;-0.781524077;-0.558689111;FALSE
7481;i_0749;t_01;-0.513716288;-0.392435371;-0.739912043;0.26863828;TRUE
7482;i_0749;t_02;0.412548507;1.452651708;-0.053671218;-1.072861051;TRUE
7483;i_0749;t_03;-0.29273455;-0.212828337;1.769403719;-0.552869067;FALSE
7484;i_0749;t_04;-1.155255758;-1.297568935;0.640350663;0.416106971;FALSE
7485;i_0749;t_05;0.456502853;0.262232809;-1.467290472;-0.269647553;FALSE
7486;i_0749;t_06;-1.622708666;-1.937699731;1.573025539;0.201155074;FALSE
7487;i_0749;t_07;-0.852738343;-0.553812988;-1.320393349;0.057658065;FALSE
7488;i_0749;t_08;-0.552205973;-0.64554207;-1.373415048;-0.081787651;FALSE
7489;i_0749;t_09;-3.232330822;-1.850023387;-0.016208792;-1.35838139;FALSE
7490;i_0749;t_10;-0.261119784;0.160981322;1.60500433;-0.264964788;FALSE
7491;i_0750;t_01;-0.036625655;0.452106895;0.401432308;-0.48322131;FALSE
7492;i_0750;t_02;1.646420809;1.01722507;0.735719476;0.212029932;FALSE
7493;i_0750;t_03;1.728095804;1.559996239;0.123326121;-0.689271246;FALSE
7494;i_0750;t_04;0.683953712;-0.527083;-0.026789055;1.100422549;FALSE
7495;i_0750;t_05;2.240996976;0.781752261;-0.08341187;0.610919163;FALSE
7496;i_0750;t_06;-0.104080403;-0.555312388;-2.985402588;-0.047011963;FALSE
7497;i_0750;t_07;-0.199967305;0.30893661;0.123365997;-0.536728452;FALSE
7498;i_0750;t_08;-0.391434122;-0.84350103;1.7826534;-0.107464798;FALSE
7499;i_0750;t_09;0.757406209;-0.076021977;-1.213438557;0.472946274;FALSE
7500;i_0750;t_10;0.859362051;1.238537168;2.125290428;-0.606446756;FALSE
7501;i_0751;t_01;0.153748665;0.293529236;1.527874076;-0.160501527;FALSE
7502;i_0751;t_02;0.539290882;-0.404263863;1.268036064;0.500156741;FALSE
7503;i_0751;t_03;-1.243383005;-2.180286319;0.191806406;0.053300307;FALSE
7504;i_0751;t_04;0.045870807;0.197631552;-0.06994303;-0.288607105;FALSE
7505;i_0751;t_05;2.36282896;1.922517701;-1.46850497;-0.434246491;FALSE
7506;i_0751;t_06;-0.56739941;-0.92811995;0.048025273;-0.163755605;FALSE
7507;i_0751;t_07;-0.889398675;-0.328983893;-0.153760989;-0.614471516;FALSE
7508;i_0751;t_08;1.016307117;0.952071503;-0.809725418;-0.521528288;FALSE
7509;i_0751;t_09;1.736962925;1.64413385;-0.433346777;-0.293885033;FALSE
7510;i_0751;t_10;-1.398786724;-0.764043429;-0.291141089;-0.88824713;FALSE
7511;i_0752;t_01;-1.395258936;-0.530274074;0.938090578;-0.321748722;FALSE
7512;i_0752;t_02;-1.843528442;-1.765621149;-1.203400852;0.0426518;FALSE
7513;i_0752;t_03;1.049462502;0.215183534;-0.087384037;0.514633058;FALSE
7514;i_0752;t_04;5.11790261;1.331801329;0.250884727;4.213212018;TRUE
7515;i_0752;t_05;0.459463882;-0.016034924;-0.708516362;0.164898153;FALSE
7516;i_0752;t_06;5.568151106;0.913289168;0.554054097;4.694342889;TRUE
7517;i_0752;t_07;-0.481917732;0.122893454;1.783138124;-0.094910823;FALSE
